8.116	8.116	8.116
13.766	5.548	6.832
18.456	4.590	6.084
23.183	4.627	5.720
27.971	4.687	5.513
32.531	4.460	4.782
37.081	4.450	4.562
41.735	4.554	4.555
46.319	4.484	4.527
50.861	4.442	4.478
55.484	4.523	4.490
60.081	4.497	4.500
64.643	4.462	4.481
69.225	4.481	4.481
73.874	4.549	4.502
78.424	4.450	4.487
82.945	4.421	4.472
87.504	4.458	4.471
91.272	3.668	4.309
95.114	3.742	4.147
98.851	3.637	3.985
102.557	3.606	3.822
106.276	3.618	3.654
109.969	3.593	3.639
113.668	3.599	3.610
117.371	3.603	3.603
121.088	3.616	3.605
124.788	3.599	3.602
128.497	3.609	3.605
132.234	3.637	3.612
135.991	3.657	3.623
139.725	3.634	3.627
143.414	3.589	3.625
147.104	3.589	3.621
150.813	3.609	3.615
154.504	3.591	3.602
158.115	3.511	3.577
161.724	3.509	3.561
165.338	3.514	3.546
168.953	3.515	3.528
172.568	3.514	3.512
176.178	3.510	3.512
179.247	2.968	3.404
182.532	3.185	3.338
185.605	2.973	3.230
188.677	2.971	3.121
191.740	2.962	3.011
195.574	3.734	3.165
198.507	2.833	3.094
201.217	2.609	3.021
204.093	2.776	2.982
206.759	2.566	2.903
209.827	2.967	2.750
212.753	2.826	2.748
215.202	2.349	2.696
217.660	2.357	2.613
220.085	2.324	2.564
222.504	2.319	2.435
224.922	2.318	2.333
227.330	2.308	2.325
229.428	1.998	2.253
231.542	2.013	2.191
233.706	2.063	2.140
236.538	2.731	2.222
238.932	2.294	2.219
241.341	2.309	2.282
243.332	1.890	2.257
245.397	1.964	2.237
247.394	1.896	2.070
249.408	1.913	1.994
251.431	1.923	1.917
253.404	1.873	1.913
255.360	1.856	1.892
257.316	1.856	1.884
259.255	1.839	1.869
261.213	1.858	1.856
263.143	1.830	1.847
265.076	1.832	1.843
267.011	1.834	1.838
268.933	1.821	1.835
270.868	1.835	1.830
272.793	1.824	1.829
274.726	1.833	1.829
276.669	1.842	1.831
278.751	1.982	1.863
280.795	1.943	1.884
282.844	1.949	1.909
285.092	2.148	1.972
287.155	1.962	1.996
289.187	1.932	1.986
290.861	1.574	1.913
292.564	1.603	1.843
294.234	1.569	1.728
295.894	1.559	1.647
297.544	1.550	1.571
299.196	1.552	1.566
301.080	1.783	1.602
302.619	1.439	1.576
304.176	1.456	1.556
305.794	1.518	1.549
307.538	1.644	1.568
309.101	1.463	1.504
310.654	1.452	1.506
312.215	1.460	1.507
313.797	1.481	1.500
315.485	1.588	1.488
317.040	1.454	1.487
318.764	1.624	1.521
320.477	1.613	1.552
321.959	1.381	1.532
323.751	1.692	1.552
325.519	1.667	1.595
327.009	1.390	1.548
328.495	1.385	1.503
329.937	1.341	1.495
331.334	1.297	1.416
332.740	1.306	1.343
334.145	1.305	1.326
335.558	1.313	1.312
336.964	1.306	1.305
338.350	1.285	1.303
339.740	1.290	1.299
341.192	1.351	1.309
342.606	1.314	1.309
344.002	1.295	1.307
345.382	1.280	1.306
346.752	1.270	1.302
348.114	1.262	1.284
349.474	1.259	1.273
350.830	1.256	1.265
352.179	1.249	1.259
353.549	1.270	1.259
354.900	1.251	1.257
356.256	1.256	1.256
357.621	1.265	1.258
358.993	1.272	1.262
360.374	1.281	1.265
361.745	1.271	1.269
363.168	1.323	1.282
364.658	1.390	1.307
366.051	1.293	1.311
367.533	1.381	1.331
369.125	1.492	1.375
370.515	1.290	1.369
371.910	1.294	1.350
373.308	1.298	1.351
374.688	1.280	1.330
376.132	1.344	1.301
377.692	1.459	1.335
379.063	1.271	1.330
380.421	1.258	1.322
381.783	1.262	1.318
383.114	1.231	1.296
384.452	1.238	1.252
385.800	1.248	1.247
387.143	1.243	1.244
388.363	1.120	1.216
389.587	1.124	1.194
390.792	1.105	1.168
392.005	1.113	1.141
393.228	1.122	1.116
394.513	1.185	1.129
395.751	1.138	1.132
396.970	1.118	1.135
398.172	1.101	1.132
399.360	1.088	1.126
400.551	1.091	1.107
401.759	1.108	1.101
403.175	1.316	1.140
404.566	1.291	1.178
405.810	1.144	1.190
407.192	1.281	1.228
408.524	1.232	1.252
409.761	1.137	1.217
411.097	1.236	1.206
412.293	1.096	1.196
413.504	1.111	1.162
414.701	1.097	1.135
415.882	1.081	1.124
417.070	1.088	1.094
418.203	1.032	1.081
419.361	1.058	1.071
420.500	1.039	1.059
421.658	1.058	1.055
422.821	1.062	1.049
423.958	1.036	1.050
425.173	1.115	1.062
426.314	1.040	1.062
427.421	1.007	1.052
428.549	1.028	1.045
429.684	1.035	1.045
430.871	1.087	1.039
431.981	1.010	1.033
433.288	1.206	1.073
434.392	1.004	1.068
435.491	0.998	1.061
436.593	1.002	1.044
437.743	1.050	1.052
438.858	1.015	1.013
439.959	1.001	1.013
441.060	1.000	1.013
442.151	0.991	1.011
443.245	0.994	1.000
444.354	1.008	0.998
445.421	0.967	0.992
446.485	0.964	0.984
447.545	0.960	0.978
448.604	0.958	0.971
449.895	1.190	1.007
451.101	1.106	1.035
452.415	1.214	1.085
453.487	0.972	1.088
454.556	0.968	1.090
455.624	0.968	1.045
456.692	0.968	1.018
457.753	0.961	0.967
458.874	1.021	0.977
459.995	1.021	0.987
461.136	1.041	1.002
462.276	1.040	1.016
463.424	1.047	1.034
464.570	1.046	1.039
465.743	1.073	1.049
