1	8.213	8.213
2	4.707	6.460
3	4.782	5.900
4	4.466	5.542
5	4.438	5.321
6	4.528	4.584
7	4.667	4.576
8	4.523	4.524
9	4.551	4.541
10	4.502	4.554
11	4.538	4.556
12	4.409	4.504
13	4.406	4.481
14	4.497	4.470
15	4.501	4.470
16	4.465	4.455
17	4.582	4.490
18	4.400	4.489
19	4.420	4.473
20	4.524	4.478
21	4.442	4.473
22	4.505	4.458
23	4.455	4.469
24	4.438	4.472
25	4.480	4.464
26	4.478	4.471
27	4.430	4.456
28	4.438	4.452
29	4.419	4.449
30	4.414	4.435
31	4.400	4.420
32	4.487	4.431
33	4.439	4.431
34	4.446	4.437
35	4.473	4.449
36	4.420	4.453
37	4.423	4.440
38	4.521	4.456
39	4.476	4.462
40	4.422	4.452
41	4.499	4.468
42	4.428	4.469
43	4.437	4.452
44	4.485	4.454
45	4.435	4.456
46	4.462	4.449
47	4.482	4.460
48	3.561	4.285
49	3.563	4.100
50	3.554	3.924
51	3.573	3.746
52	3.572	3.564
53	3.587	3.569
54	3.554	3.568
55	3.637	3.584
56	3.562	3.582
57	3.610	3.590
58	3.560	3.584
59	3.557	3.585
60	3.563	3.570
61	3.570	3.572
62	3.561	3.562
63	3.568	3.563
64	3.583	3.569
65	3.564	3.569
66	3.572	3.569
67	3.624	3.582
68	3.582	3.585
69	3.581	3.584
70	3.587	3.589
71	3.541	3.583
72	3.552	3.568
73	3.557	3.563
74	3.568	3.561
75	3.561	3.555
76	3.585	3.564
77	3.560	3.566
78	3.559	3.566
79	3.571	3.567
80	3.553	3.565
81	3.557	3.560
82	3.553	3.558
83	3.568	3.560
84	3.574	3.561
85	3.569	3.564
86	3.552	3.563
87	3.582	3.569
88	3.590	3.573
89	3.565	3.571
90	3.560	3.569
91	3.563	3.572
92	3.572	3.570
93	3.567	3.565
94	3.553	3.563
95	3.555	3.562
96	2.532	3.355
97	2.550	3.151
98	2.546	2.947
99	2.538	2.744
100	2.533	2.539
101	2.540	2.541
102	2.434	2.518
103	3.019	2.612
104	2.457	2.596
105	2.932	2.676
106	2.760	2.720
107	2.437	2.721
108	2.474	2.612
109	2.485	2.617
110	2.503	2.531
111	2.583	2.496
112	2.525	2.514
113	2.562	2.531
114	2.441	2.522
115	2.616	2.545
116	2.688	2.566
117	2.611	2.583
118	2.603	2.591
119	2.516	2.606
120	2.778	2.639
121	2.505	2.602
122	2.499	2.580
123	2.544	2.568
124	2.567	2.578
125	2.627	2.548
126	2.434	2.534
127	2.453	2.525
128	2.485	2.513
129	2.536	2.507
130	2.442	2.470
131	2.441	2.471
132	2.496	2.480
133	2.742	2.531
134	2.434	2.511
135	2.591	2.540
136	2.707	2.594
137	2.733	2.641
138	2.628	2.618
139	2.443	2.620
140	2.432	2.588
141	2.451	2.537
142	2.708	2.532
143	2.897	2.586
144	2.604	2.618
145	2.815	2.695
146	2.557	2.716
147	2.629	2.700
148	2.457	2.612
149	2.447	2.581
150	2.512	2.520
151	2.519	2.512
152	2.518	2.490
153	2.526	2.504
154	2.499	2.514
155	2.498	2.512
156	2.507	2.509
157	2.431	2.492
158	2.450	2.477
159	2.463	2.469
160	2.435	2.457
161	1.337	2.223
162	1.335	2.004
163	1.357	1.785
164	1.348	1.562
165	1.410	1.357
166	1.342	1.358
167	1.330	1.357
168	1.327	1.351
169	1.316	1.345
170	1.313	1.325
171	1.292	1.315
172	1.301	1.309
173	1.328	1.310
174	1.249	1.296
175	1.242	1.282
176	1.252	1.274
177	1.438	1.301
178	1.403	1.316
179	1.329	1.332
180	1.263	1.337
181	1.461	1.378
182	1.417	1.374
183	1.388	1.371
184	1.263	1.358
185	1.347	1.375
186	1.298	1.342
187	1.300	1.319
188	1.324	1.306
189	1.301	1.314
190	1.295	1.303
191	1.313	1.306
192	1.376	1.321
193	1.421	1.341
194	1.329	1.346
195	1.338	1.355
196	1.248	1.342
197	1.397	1.346
198	1.269	1.316
199	1.305	1.311
200	1.298	1.303
201	1.283	1.310
202	1.259	1.282
203	1.271	1.283
204	1.230	1.268
205	1.246	1.257
206	1.229	1.247
207	1.232	1.241
208	1.237	1.234
209	1.382	1.265
210	1.388	1.293
211	1.393	1.326
212	1.257	1.331
213	1.225	1.329
214	1.212	1.295
215	1.228	1.263
216	1.253	1.235
217	1.259	1.235
218	1.348	1.260
219	1.296	1.276
220	1.340	1.299
221	1.335	1.315
222	1.502	1.364
223	1.245	1.343
224	1.329	1.350
225	1.262	1.334
226	1.251	1.317
227	1.261	1.269
228	1.270	1.274
229	1.275	1.263
230	1.290	1.269
231	1.401	1.299
232	1.276	1.302
233	1.259	1.300
234	1.274	1.300
235	1.275	1.297
236	1.259	1.268
237	1.275	1.268
238	1.246	1.265
239	1.255	1.262
240	1.227	1.252
241	1.364	1.273
242	1.242	1.266
243	1.303	1.278
244	1.286	1.284
245	1.260	1.291
246	1.252	1.268
247	1.225	1.265
248	1.253	1.255
249	1.230	1.244
250	1.368	1.265
251	1.376	1.290
252	1.452	1.335
253	1.387	1.362
254	1.276	1.371
255	1.251	1.348
256	1.253	1.323
257	1.252	1.283
258	1.254	1.257
259	1.279	1.257
260	1.275	1.262
261	1.353	1.282
262	1.302	1.292
263	1.257	1.293
264	1.250	1.287
265	1.361	1.304
266	1.268	1.287
267	1.275	1.282
268	1.259	1.282
269	1.259	1.284
270	1.272	1.266
271	1.270	1.267
272	1.253	1.262
273	1.394	1.289
274	1.274	1.292
275	1.386	1.315
276	1.253	1.312
277	1.333	1.328
278	1.394	1.328
279	1.283	1.329
280	1.391	1.330
281	1.460	1.372
282	1.361	1.377
283	1.169	1.332
284	1.099	1.296
285	1.121	1.242
286	1.022	1.154
287	1.103	1.102
288	1.165	1.102
289	0.851	1.052
290	0.887	1.005
291	0.852	0.971
292	0.854	0.921
293	0.913	0.871
294	0.836	0.868
295	0.873	0.865
296	0.840	0.863
297	0.835	0.859
298	0.844	0.845
299	0.974	0.873
300	0.877	0.874
301	0.830	0.872
302	0.847	0.874
303	0.817	0.869
304	0.816	0.837
305	0.815	0.825
306	0.882	0.835
307	0.850	0.836
308	0.858	0.844
309	0.836	0.848
310	0.905	0.866
311	0.864	0.862
312	0.855	0.863
313	0.862	0.864
314	0.836	0.864
315	0.812	0.845
316	0.809	0.834
317	0.823	0.828
318	0.825	0.821
319	0.804	0.814
320	0.809	0.814
321	0.814	0.815
322	0.826	0.815
323	0.915	0.833
324	0.794	0.831
325	0.809	0.831
326	0.806	0.830
327	0.802	0.825
328	0.809	0.804
329	0.799	0.805
330	0.803	0.803
331	0.799	0.802
332	0.835	0.809
333	0.993	0.845
334	0.863	0.858
335	0.963	0.890
336	0.889	0.908
337	0.890	0.919
338	0.806	0.882
339	0.825	0.874
340	0.817	0.845
341	0.813	0.830
342	0.820	0.816
343	0.808	0.816
344	0.825	0.816
345	0.802	0.813
346	0.799	0.810
347	0.959	0.838
348	0.830	0.843
349	0.797	0.837
350	0.948	0.866
351	0.802	0.867
352	0.815	0.838
353	0.829	0.838
354	0.811	0.841
355	0.811	0.813
356	0.807	0.814
357	0.815	0.814
358	0.819	0.812
359	0.815	0.813
360	0.917	0.834
361	0.956	0.864
362	0.934	0.888
363	0.840	0.892
364	0.973	0.924
365	0.869	0.914
366	0.796	0.882
367	0.837	0.863
368	0.820	0.859
369	0.831	0.830
370	0.821	0.821
371	0.813	0.824
372	0.818	0.820
373	0.887	0.834
374	0.871	0.842
375	0.994	0.876
376	0.802	0.874
377	0.835	0.877
378	0.938	0.888
379	0.869	0.887
380	0.827	0.854
381	0.896	0.873
382	0.856	0.877
383	0.845	0.858
384	0.883	0.861
385	0.852	0.866
386	0.924	0.872
387	0.817	0.864
388	0.825	0.860
389	0.839	0.851
390	0.819	0.844
391	0.803	0.820
392	0.801	0.817
393	0.819	0.816
394	0.808	0.810
395	0.811	0.808
396	0.981	0.844
397	0.977	0.879
398	0.802	0.875
399	0.787	0.871
400	0.801	0.869
401	0.795	0.832
402	0.815	0.800
403	0.830	0.805
404	0.820	0.812
405	0.799	0.811
406	0.822	0.817
407	0.965	0.847
408	0.819	0.845
409	0.939	0.868
410	0.799	0.868
411	0.819	0.868
412	0.838	0.842
413	0.900	0.859
414	0.894	0.850
415	0.897	0.869
416	0.812	0.868
417	0.920	0.884
418	0.824	0.869
419	0.987	0.888
420	0.824	0.873
421	0.829	0.876
422	0.818	0.856
423	0.846	0.860
424	0.841	0.831
425	0.842	0.835
426	0.917	0.852
427	0.897	0.868
428	0.942	0.887
429	0.836	0.886
430	0.821	0.882
431	0.800	0.859
432	0.817	0.843
433	0.819	0.818
434	0.807	0.812
435	0.804	0.809
436	0.814	0.812
437	0.815	0.811
438	0.820	0.812
439	0.908	0.832
440	0.802	0.831
441	0.822	0.833
442	0.892	0.848
443	0.926	0.870
444	0.831	0.854
445	0.970	0.888
446	0.817	0.887
447	0.837	0.876
448	0.917	0.874
449	0.812	0.870
450	0.877	0.852
451	0.828	0.854
452	0.823	0.851
453	0.835	0.835
454	0.828	0.838
455	0.847	0.832
456	0.820	0.830
457	0.803	0.826
458	0.800	0.819
459	0.886	0.831
460	0.959	0.853
461	0.847	0.859
462	0.793	0.857
463	0.787	0.854
464	0.800	0.837
465	0.824	0.810
466	0.817	0.804
467	0.807	0.807
468	0.811	0.811
469	0.825	0.816
470	0.981	0.848
471	0.875	0.859
472	0.876	0.873
473	0.801	0.871
474	0.826	0.871
475	0.826	0.840
476	0.819	0.829
477	0.831	0.820
478	0.830	0.826
479	0.827	0.826
480	0.808	0.823
481	1.033	0.865
482	0.797	0.859
483	0.800	0.853
484	0.791	0.845
485	0.800	0.844
486	0.790	0.795
487	0.795	0.795
488	0.801	0.795
489	0.812	0.799
490	0.875	0.814
491	0.941	0.844
492	1.001	0.886
493	0.834	0.892
494	0.984	0.927
495	0.817	0.915
496	0.812	0.889
497	0.808	0.851
498	0.815	0.847
499	0.831	0.816
500	0.823	0.817
501	0.837	0.822
502	0.824	0.826
503	0.854	0.833
504	0.851	0.837
505	1.024	0.878
506	0.868	0.884
507	0.908	0.901
508	0.900	0.910
509	0.938	0.927
510	0.865	0.895
511	0.825	0.887
512	0.835	0.872
513	0.833	0.859
514	0.834	0.838
515	0.828	0.831
